S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1612,2014-11-19,18,9484.00,4500757.00,485.00,470.00,473.00
1613,2014-11-18,21,4773.00,2255889.00,484.00,457.00,470.00
1614,2014-11-17,13,2266.00,1072904.00,480.00,472.00,474.00
1615,2014-11-16,10,3748.00,1825966.00,492.00,481.00,481.00
1616,2014-11-13,8,3198.00,1577478.00,500.00,492.00,500.00
1617,2014-11-12,13,4301.00,2138124.00,502.00,490.00,502.00
1618,2014-11-11,16,6787.00,3370196.00,505.00,490.00,505.00
1619,2014-11-10,9,2626.00,1299692.00,503.00,490.00,500.00
1620,2014-11-06,10,6090.00,3073238.00,513.00,503.00,513.00
1621,2014-11-05,15,3893.00,1978346.00,510.00,503.00,503.00
1622,2014-11-04,20,9707.00,4782109.00,506.00,484.00,506.00
1623,2014-11-03,22,6020.00,3028452.00,511.00,498.00,503.00
1624,2014-11-02,11,3115.00,1602300.00,540.00,510.00,510.00
1625,2014-10-30,20,8109.00,4101733.00,520.00,501.00,520.00
1626,2014-10-28,11,3885.00,1943970.00,510.00,495.00,503.00
1627,2014-10-27,9,4034.00,2013389.00,505.00,495.00,501.00
1628,2014-10-26,4,2887.00,1435625.00,505.00,495.00,500.00
1629,2014-10-22,4,454.00,226163.00,501.00,495.00,499.00
1630,2014-10-21,5,789.00,386906.00,494.00,485.00,494.00
1631,2014-10-20,4,1186.00,571590.00,490.00,481.00,485.00
1632,2014-10-19,3,1958.00,945654.00,490.00,481.00,485.00
1633,2014-10-16,19,5609.00,2798304.00,508.00,490.00,490.00
1634,2014-10-15,4,1614.00,765667.00,490.00,471.00,490.00
1635,2014-10-14,8,914.00,434766.00,482.00,472.00,480.00
1636,2014-10-13,4,1911.00,905749.00,477.00,472.00,473.00
1637,2014-10-12,6,728.00,345648.00,480.00,472.00,475.00
1638,2014-10-09,2,1000.00,473500.00,475.00,472.00,475.00
1639,2014-10-08,4,1683.00,811332.00,499.00,481.00,481.00
1640,2014-09-30,5,2070.00,1014233.00,499.00,486.00,499.00
1641,2014-09-29,6,1857.00,895949.00,490.00,477.00,490.00
1642,2014-09-28,2,1000.00,477000.00,479.00,475.00,475.00
1643,2014-09-24,118,45471.00,25543829.00,577.00,559.00,560.00
1644,2014-09-23,54,21908.00,12216895.00,566.00,545.00,565.00
1645,2014-09-22,51,15483.00,8437349.00,555.00,540.00,545.00
1646,2014-09-21,17,6682.00,3627896.00,553.00,536.00,550.00
1647,2014-09-18,21,8672.00,4791415.00,561.00,545.00,556.00
1648,2014-09-17,29,7965.00,4451246.00,573.00,550.00,560.00
1649,2014-09-16,25,11411.00,6427304.00,572.00,560.00,565.00
1650,2014-09-15,24,12252.00,6845432.00,565.00,552.00,560.00
1651,2014-09-14,31,9770.00,5407606.00,563.00,543.00,548.00
1652,2014-09-11,51,19633.00,10736273.00,556.00,540.00,548.00
1653,2014-09-10,66,17805.00,10068089.00,587.00,550.00,550.00
1654,2014-09-09,77,30636.00,17025864.00,568.00,537.00,565.00
1655,2014-09-07,70,27405.00,14666056.00,570.00,519.00,527.00
1656,2014-09-04,146,48560.00,27233773.00,582.00,551.00,567.00
1657,2014-09-03,41,11461.00,6489348.00,579.00,559.00,560.00
1658,2014-09-01,31,9490.00,5163905.00,573.00,531.00,573.00
1659,2014-08-31,54,14756.00,8447461.00,591.00,563.00,563.00
1660,2014-08-28,47,13209.00,7692238.00,601.00,569.00,580.00
1661,2014-08-27,53,15468.00,8821268.00,581.00,544.00,580.00
1662,2014-08-26,56,19927.00,10915060.00,585.00,529.00,534.00
1663,2014-08-25,45,14920.00,8187740.00,595.00,535.00,571.00
1664,2014-08-24,32,9317.00,5553011.00,610.00,590.00,590.00
1665,2014-08-21,41,13549.00,7860457.00,610.00,564.00,610.00
1666,2014-08-20,29,13325.00,7602736.00,590.00,566.00,575.00
1667,2014-08-19,34,8606.00,5040368.00,605.00,560.00,579.00
1668,2014-08-18,37,9397.00,5492736.00,612.00,571.00,571.00
1669,2014-08-14,31,14870.00,8912567.00,615.00,594.00,604.00
1670,2014-08-13,37,13549.00,8063997.00,617.00,580.00,617.00
1671,2014-08-12,13,4076.00,2401748.00,605.00,580.00,591.00
1672,2014-08-07,38,9651.00,5665670.00,610.00,579.00,610.00
1673,2014-08-06,29,11461.00,6881756.00,608.00,595.00,595.00
1674,2014-08-05,39,12650.00,7711990.00,620.00,600.00,605.00
1675,2014-08-04,54,21527.00,12908805.00,610.00,591.00,600.00
1676,2014-08-03,14,2559.00,1592386.00,626.00,609.00,620.00
1677,2014-07-31,47,14467.00,9071064.00,633.00,620.00,625.00
1678,2014-07-30,54,16856.00,10606616.00,642.00,620.00,625.00
1679,2014-07-28,15,5157.00,3268679.00,641.00,630.00,633.00
1680,2014-07-27,26,7938.00,5031570.00,640.00,629.00,640.00
1681,2014-07-24,35,15385.00,9702690.00,641.00,625.00,630.00
1682,2014-07-23,42,15985.00,10236265.00,650.00,631.00,634.00
1683,2014-07-22,62,16853.00,10613025.00,638.00,616.00,628.00
1684,2014-07-21,53,17979.00,11741904.00,675.00,640.00,646.00
1685,2014-07-20,54,23354.00,15123447.00,661.00,642.00,652.00
1686,2014-07-17,45,15487.00,9863172.00,650.00,630.00,640.00
1687,2014-07-16,42,12647.00,7963643.00,640.00,625.00,638.00
1688,2014-07-15,57,25109.00,15760152.00,640.00,620.00,625.00
1689,2014-07-14,43,17178.00,10899020.00,649.00,628.00,649.00
1690,2014-07-13,86,31867.00,20233767.00,650.00,612.00,650.00
1691,2014-07-10,64,23647.00,14170186.00,620.00,592.00,600.00
1692,2014-07-09,43,18894.00,11151717.00,606.00,585.00,606.00
1693,2014-07-08,46,22019.00,12898840.00,600.00,574.00,600.00
1694,2014-07-07,31,11184.00,6420376.00,584.00,566.00,570.00
1695,2014-07-06,45,15826.00,8906650.00,567.00,559.00,564.00
1696,2014-07-03,49,20430.00,11565854.00,573.00,561.00,561.00
1697,2014-07-02,58,26847.00,15204401.00,572.00,565.00,568.00
1698,2014-07-01,40,18218.00,10300177.00,572.00,560.00,562.00
1699,2014-06-30,34,11130.00,6262323.00,570.00,556.00,561.00
1700,2014-06-29,51,18137.00,10205070.00,570.00,550.00,562.00
1701,2014-06-26,39,13957.00,7854013.00,570.00,556.00,561.00
1702,2014-06-25,46,23151.00,12906577.00,566.00,550.00,566.00
1703,2014-06-24,49,23411.00,12904640.00,565.00,540.00,547.00
1704,2014-06-23,43,25037.00,13594687.00,550.00,539.00,550.00
1705,2014-06-19,36,10671.00,5979347.00,570.00,553.00,560.00
1706,2014-06-18,42,13138.00,7493072.00,578.00,566.00,570.00
1707,2014-06-17,80,29958.00,16924502.00,575.00,545.00,0.00
1708,2014-06-16,83,32962.00,18620905.00,581.00,551.00,575.00
1709,2014-06-15,77,37717.00,20707808.00,561.00,535.00,550.00
1710,2014-06-12,66,32375.00,17367219.00,543.00,530.00,535.00
1711,2014-06-11,76,22666.00,12185634.00,551.00,522.00,532.00
1712,2014-06-10,54,19825.00,10424374.00,530.00,519.00,524.00
1713,2014-06-09,45,15774.00,8160803.00,522.00,513.00,518.00
1714,2014-06-08,26,11213.00,5750179.00,515.00,509.00,515.00
1715,2014-06-05,36,13430.00,6806086.00,513.00,500.00,512.00
1716,2014-06-04,47,15831.00,8028874.00,512.00,500.00,510.00
1717,2014-06-03,55,23169.00,11773532.00,515.00,503.00,503.00
1718,2014-06-02,48,19658.00,9913912.00,510.00,499.00,506.00
1719,2014-06-01,38,14577.00,7196262.00,500.00,485.00,495.00
1720,2014-05-28,41,18079.00,8782182.00,491.00,476.00,490.00
1721,2014-05-27,14,10479.00,5022085.00,485.00,478.00,479.00
1722,2014-05-26,29,9584.00,4640177.00,489.00,480.00,484.00
1723,2014-05-25,48,15692.00,7526723.00,490.00,473.00,480.00
1724,2014-05-22,21,9055.00,4279292.00,478.00,471.00,478.00
1725,2014-05-21,33,26074.00,12231250.00,479.00,462.00,470.00
1726,2014-05-20,24,9640.00,4545506.00,480.00,468.00,470.00
1727,2014-05-19,45,15861.00,7497634.00,481.00,464.00,472.00
1728,2014-05-18,21,8079.00,3817798.00,482.00,471.00,473.00
1729,2014-05-15,31,10215.00,4897236.00,487.00,475.00,475.00
1730,2014-05-13,27,8374.00,4063534.00,492.00,480.00,480.00
1731,2014-05-12,32,13265.00,6429116.00,493.00,470.00,480.00
1732,2014-05-11,47,17658.00,8452936.00,485.00,475.00,478.00
1733,2014-05-08,43,12304.00,5979646.00,498.00,476.00,485.00
1734,2014-05-07,80,29641.00,14924721.00,513.00,495.00,496.00
1735,2014-05-06,76,43925.00,21151508.00,499.00,462.00,494.00
1736,2014-05-05,62,28268.00,13302807.00,478.00,464.00,471.00
1737,2014-05-04,17,5227.00,2375923.00,461.00,452.00,461.00
1738,2014-04-30,17,6527.00,2972179.00,460.00,451.00,455.00
1739,2014-04-29,20,3856.00,1748107.00,457.00,452.00,452.00
1740,2014-04-28,19,6921.00,3190952.00,467.00,458.00,460.00
1741,2014-04-27,43,13544.00,6259383.00,470.00,460.00,461.00
1742,2014-04-23,51,21199.00,9924579.00,475.00,460.00,472.00
1743,2014-04-22,48,17240.00,7958117.00,468.00,459.00,461.00
1744,2014-04-21,19,8502.00,3838205.00,458.00,450.00,450.00
1745,2014-04-20,19,4879.00,2250464.00,465.00,456.00,458.00
1746,2014-04-17,27,12687.00,5833863.00,466.00,456.00,464.00
1747,2014-04-16,12,3563.00,1648363.00,470.00,461.00,466.00
1748,2014-04-15,24,8995.00,4214814.00,474.00,466.00,469.00
1749,2014-04-13,25,8809.00,4116454.00,474.00,462.00,467.00
1750,2014-04-10,63,26685.00,12376545.00,469.00,458.00,460.00
1751,2014-04-09,24,12283.00,5604121.00,464.00,454.00,455.00
1752,2014-04-07,23,18689.00,8485347.00,464.00,450.00,456.00
1753,2014-04-06,17,6164.00,2814768.00,479.00,446.00,455.00
1754,2014-04-03,28,9585.00,4482297.00,473.00,461.00,470.00
1755,2014-04-02,39,17170.00,8041234.00,475.00,464.00,464.00
1756,2014-04-01,27,11849.00,5564287.00,475.00,465.00,466.00
1757,2014-03-31,26,9082.00,4174195.00,465.00,455.00,465.00
1758,2014-03-27,29,10589.00,4824316.00,462.00,450.00,460.00
1759,2014-03-26,23,7136.00,3261043.00,461.00,450.00,459.00
1760,2014-03-25,19,7446.00,3389429.00,460.00,447.00,447.00
1761,2014-03-24,27,8826.00,3998020.00,459.00,450.00,456.00
1762,2014-03-23,23,8217.00,3728220.00,460.00,448.00,456.00
1763,2014-03-20,28,9782.00,4438167.00,458.00,450.00,457.00
1764,2014-03-19,44,13627.00,6128742.00,468.00,438.00,445.00
1765,2014-03-18,51,15610.00,6842008.00,448.00,430.00,443.00
1766,2014-03-17,29,10590.00,4729752.00,461.00,440.00,450.00
1767,2014-03-13,28,11361.00,5286616.00,475.00,451.00,468.00
1768,2014-03-12,50,16950.00,7617726.00,460.00,446.00,449.00
1769,2014-03-11,35,9941.00,4600215.00,475.00,457.00,461.00
1770,2014-03-10,15,2559.00,1211435.00,479.00,466.00,476.00
1771,2014-03-09,18,9184.00,4411911.00,490.00,477.00,480.00
1772,2014-03-06,23,6127.00,2972063.00,497.00,481.00,488.00
1773,2014-03-05,29,7995.00,3922947.00,500.00,485.00,496.00
1774,2014-03-04,22,11262.00,5401785.00,488.00,475.00,488.00
1775,2014-03-03,24,6642.00,3267017.00,506.00,483.00,493.00
1776,2014-02-26,39,9777.00,4960253.00,520.00,500.00,500.00
1777,2014-02-25,47,21585.00,10861163.00,511.00,500.00,506.00
1778,2014-02-24,83,29789.00,15200890.00,525.00,500.00,504.00
1779,2014-02-23,64,23962.00,12054821.00,509.00,499.00,500.00
1780,2014-02-20,20,9625.00,4817748.00,510.00,490.00,498.00
1781,2014-02-18,18,7430.00,3695453.00,505.00,490.00,500.00
1782,2014-02-17,22,3092.00,1540751.00,503.00,495.00,502.00
1783,2014-02-16,21,5882.00,2921426.00,505.00,487.00,487.00
1784,2014-02-13,23,9019.00,4520931.00,510.00,499.00,503.00
1785,2014-02-12,20,6993.00,3493326.00,507.00,495.00,503.00
1786,2014-02-11,31,9198.00,4605689.00,515.00,490.00,503.00
1787,2014-02-10,48,17451.00,9047671.00,538.00,501.00,511.00
1788,2014-02-09,24,7626.00,3764263.00,503.00,490.00,492.00
1789,2014-02-06,19,6059.00,3011694.00,501.00,494.00,500.00
1790,2014-02-05,27,8553.00,4257611.00,504.00,492.00,497.00
1791,2014-02-04,23,5686.00,2818302.00,500.00,485.00,496.00
1792,2014-02-03,25,7610.00,3715747.00,498.00,484.00,485.00
1793,2014-02-02,36,8774.00,4397231.00,510.00,495.00,496.00
1794,2014-01-29,37,16353.00,8206354.00,510.00,497.00,510.00
1795,2014-01-28,30,6332.00,3222401.00,518.00,500.00,509.00
1796,2014-01-27,35,6937.00,3519531.00,512.00,504.00,506.00
1797,2014-01-26,36,11932.00,6105242.00,520.00,502.00,516.00
1798,2014-01-23,27,9493.00,4892795.00,521.00,506.00,517.00
1799,2014-01-22,40,11369.00,5890799.00,526.00,511.00,520.00
1800,2014-01-21,25,7412.00,3894960.00,530.00,520.00,527.00
1801,2014-01-20,35,13704.00,7226700.00,540.00,520.00,527.00
1802,2014-01-19,52,27509.00,14338929.00,538.00,506.00,525.00
1803,2014-01-16,55,19801.00,10555367.00,545.00,521.00,528.00
1804,2014-01-14,28,8265.00,4317613.00,527.00,517.00,524.00
1805,2014-01-13,29,13911.00,7302626.00,532.00,521.00,521.00
1806,2014-01-12,57,19904.00,10432159.00,531.00,512.00,524.00
1807,2014-01-09,30,11684.00,5875808.00,510.00,500.00,506.00
1808,2014-01-08,75,31857.00,16058701.00,512.00,495.00,506.00
1809,2014-01-07,49,36634.00,17802952.00,504.00,475.00,496.00
1810,2014-01-06,36,15406.00,7582895.00,499.00,490.00,491.00
1811,2014-01-05,76,43302.00,21374664.00,508.00,485.00,500.00
1812,2014-01-02,58,29464.00,14539766.00,504.00,481.00,500.00
1813,2014-01-01,55,19968.00,9719452.00,505.00,480.00,485.00
1814,2013-12-31,38,11883.00,6039891.00,522.00,500.00,509.00
1815,2013-12-29,90,46683.00,23928529.00,528.00,500.00,517.00
1816,2013-12-26,108,48861.00,25342366.00,540.00,490.00,515.00
1817,2013-12-24,95,35644.00,17316765.00,520.00,430.00,499.00
1818,2013-12-23,108,39751.00,19340017.00,520.00,470.00,477.00
1819,2013-12-22,70,76800.00,39501661.00,534.00,505.00,516.00
1820,2013-12-19,136,120989.00,63712388.00,550.00,490.00,536.00
1821,2013-12-18,43,21947.00,11512788.00,537.00,498.00,537.00
1822,2013-12-16,8,2092.00,1007499.00,489.00,462.00,489.00
1823,2013-12-15,76,38189.00,16395589.00,453.00,409.00,453.00
1824,2013-12-12,77,39642.00,16081449.00,412.00,399.00,412.00
1825,2013-12-11,64,69705.00,27102484.00,401.00,386.00,395.00
1826,2013-12-10,59,21727.00,8469028.00,394.00,386.00,388.00
1827,2013-12-09,58,23287.00,9209239.00,408.00,388.00,390.00
1828,2013-12-08,113,67543.00,26403622.00,402.00,379.00,399.00
1829,2013-12-05,121,68390.00,26889139.00,409.00,380.00,385.00
1830,2013-12-04,103,59321.00,22367135.00,391.00,356.00,377.00
1831,2013-12-03,71,33295.00,11615359.00,359.00,342.00,356.00
1832,2013-12-02,51,20481.00,6822406.00,340.00,324.00,336.00
1833,2013-12-01,28,13162.00,4273485.00,334.00,322.00,326.00
1834,2013-11-28,33,14411.00,4664080.00,333.00,317.00,330.00
1835,2013-11-27,32,15024.00,4888980.00,335.00,320.00,329.00
1836,2013-11-26,47,10971.00,3728572.00,355.00,331.00,335.00
1837,2013-11-25,57,16345.00,5522044.00,351.00,321.00,344.00
1838,2013-11-24,80,42832.00,14714448.00,346.00,321.00,345.00
1839,2013-11-21,8,1373.00,423998.00,318.00,295.00,315.00
1840,2013-11-14,64,27787.00,8019247.00,295.00,285.00,290.00
1841,2013-11-13,90,41221.00,12207545.00,306.00,289.00,296.00
1842,2013-11-12,59,47296.00,13161059.00,289.00,275.00,289.00
1843,2013-11-11,17,6268.00,1701812.00,278.00,270.00,274.00
1844,2013-11-10,31,7320.00,1952306.00,273.00,265.00,265.00
1845,2013-11-07,9,7155.00,1868777.00,264.00,260.00,261.00
1846,2013-11-06,2,634.00,164840.00,260.00,260.00,260.00
1847,2013-10-31,25,7159.00,1899441.00,273.00,256.00,265.00
1848,2013-10-30,14,7430.00,1943261.00,268.00,255.00,268.00
1849,2013-10-29,2,644.00,165076.00,257.00,254.00,257.00
1850,2013-10-28,5,2832.00,709975.00,252.00,249.00,250.00
1851,2013-10-27,6,4008.00,1007964.00,254.00,250.00,250.00
1852,2013-10-24,8,3812.00,985133.00,267.00,254.00,256.00
1853,2013-10-23,3,1033.00,273344.00,268.00,262.00,262.00
1854,2013-10-22,6,2150.00,586810.00,278.00,270.00,273.00
1855,2013-10-21,25,9238.00,2550345.00,284.00,270.00,274.00
1856,2013-10-20,16,5276.00,1433486.00,276.00,270.00,274.00
1857,2013-10-17,3,75.00,19735.00,265.00,260.00,265.00
1858,2013-10-10,12,4613.00,1169082.00,259.00,242.00,255.00
1859,2013-10-09,2,1050.00,250200.00,241.00,238.00,238.00
1860,2013-10-08,2,41.00,9995.00,245.00,243.00,243.00
1861,2013-10-07,1,242.00,60258.00,249.00,249.00,249.00
1862,2013-10-06,2,125.00,30925.00,248.00,247.00,248.00
1863,2013-10-03,6,1190.00,292452.00,250.00,242.00,245.00
1864,2013-10-02,6,1139.00,273301.00,242.00,237.00,242.00
1865,2013-10-01,9,859.00,197976.00,235.00,230.00,235.00
1866,2013-09-30,8,1790.00,416531.00,235.00,232.00,232.00
1867,2013-09-29,1,100.00,23100.00,231.00,231.00,231.00
1868,2013-09-26,51,16525.00,4247709.00,259.00,255.00,259.00
1869,2013-09-25,44,20584.00,5283617.00,263.00,255.00,258.00
1870,2013-09-24,20,4296.00,1115554.00,261.00,258.00,261.00
1871,2013-09-23,39,10804.00,2798888.00,262.00,256.00,260.00
1872,2013-09-22,39,10163.00,2633561.00,261.00,257.00,258.00
1873,2013-09-19,32,8940.00,2326097.00,266.00,258.00,260.00
1874,2013-09-17,15,3505.00,922666.00,265.00,261.00,264.00
1875,2013-09-16,12,3160.00,825750.00,265.00,259.00,262.00
1876,2013-09-15,11,1966.00,510284.00,260.00,258.00,260.00
1877,2013-09-12,22,4691.00,1221093.00,265.00,256.00,261.00
1878,2013-09-11,24,13170.00,3384238.00,263.00,254.00,259.00
1879,2013-09-10,14,3085.00,798543.00,265.00,257.00,258.00
1880,2013-09-09,7,2634.00,680287.00,261.00,256.00,259.00
1881,2013-09-08,50,17069.00,4440579.00,268.00,255.00,259.00
1882,2013-09-05,10,2984.00,754516.00,258.00,251.00,253.00
1883,2013-09-04,20,8715.00,2183493.00,258.00,249.00,253.00
1884,2013-09-03,24,9196.00,2300013.00,255.00,248.00,250.00
1885,2013-09-02,17,7320.00,1825489.00,252.00,246.00,251.00
1886,2013-09-01,19,7847.00,1959963.00,251.00,248.00,251.00
1887,2013-08-29,5,1770.00,447172.00,253.00,252.00,253.00
1888,2013-08-27,8,4899.00,1231447.00,255.00,250.00,252.00
1889,2013-08-26,18,5777.00,1475072.00,258.00,254.00,255.00
1890,2013-08-25,13,5983.00,1534053.00,259.00,255.00,258.00
1891,2013-08-20,18,9717.00,2520591.00,265.00,255.00,258.00
1892,2013-08-19,19,5934.00,1501547.00,260.00,250.00,260.00
1893,2013-08-18,30,17886.00,4443177.00,253.00,244.00,249.00
1894,2013-08-15,12,3206.00,778968.00,245.00,242.00,244.00
1895,2013-08-14,10,3143.00,769744.00,247.00,244.00,245.00
1896,2013-08-13,23,15201.00,3686148.00,246.00,242.00,243.00
1897,2013-08-12,25,7938.00,1960998.00,250.00,245.00,245.00
1898,2013-08-11,5,251.00,62500.00,250.00,248.00,250.00
1899,2013-08-08,21,5383.00,1347205.00,253.00,247.00,250.00
1900,2013-08-07,13,5078.00,1278103.00,255.00,250.00,255.00
1901,2013-08-06,35,16582.00,4072557.00,256.00,240.00,256.00
1902,2013-08-05,45,21893.00,5491839.00,255.00,250.00,250.00
1903,2013-08-04,21,7095.00,1804572.00,260.00,252.00,260.00
1904,2013-08-01,11,3062.00,779539.00,256.00,253.00,254.00
1905,2013-07-31,17,4683.00,1213553.00,262.00,256.00,259.00
1906,2013-07-30,30,8963.00,2285928.00,260.00,252.00,260.00
1907,2013-07-29,20,5968.00,1517520.00,256.00,251.00,256.00
1908,2013-07-28,30,11049.00,2797112.00,258.00,251.00,253.00
1909,2013-07-25,11,2700.00,687882.00,255.00,252.00,255.00
1910,2013-07-24,29,10308.00,2633072.00,260.00,252.00,253.00
1911,2013-07-23,36,10111.00,2562330.00,260.00,252.00,256.00
1912,2013-07-22,15,4436.00,1138824.00,268.00,250.00,255.00
1913,2013-07-21,15,4495.00,1195835.00,272.00,262.00,265.00
1914,2013-07-18,10,4429.00,1151142.00,263.00,258.00,262.00
1915,2013-07-17,7,3290.00,836040.00,255.00,250.00,255.00
1916,2013-07-16,2,381.00,97155.00,255.00,255.00,255.00
1917,2013-07-15,8,1655.00,428952.00,263.00,257.00,260.00
1918,2013-07-14,12,3455.00,886376.00,259.00,253.00,258.00
1919,2013-07-11,7,3654.00,923194.00,261.00,252.00,258.00
1920,2013-07-10,6,1158.00,299364.00,266.00,258.00,266.00
1921,2013-07-09,16,2689.00,683290.00,256.00,248.00,255.00
1922,2013-07-08,11,7172.00,1753228.00,248.00,242.00,244.00
1923,2013-07-07,14,5281.00,1295314.00,249.00,244.00,246.00
1924,2013-07-04,21,5831.00,1415669.00,247.00,241.00,247.00
1925,2013-07-03,8,2548.00,621612.00,250.00,242.00,243.00
1926,2013-07-02,8,627.00,154918.00,255.00,246.00,255.00
1927,2013-07-01,14,3346.00,816343.00,246.00,243.00,245.00
1928,2013-06-30,20,4036.00,991807.00,247.00,244.00,247.00
1929,2013-06-27,10,1466.00,365388.00,251.00,248.00,249.00
1930,2013-06-26,28,6891.00,1738133.00,254.00,245.00,254.00
1931,2013-06-25,21,9129.00,2242837.00,250.00,243.00,247.00
1932,2013-06-24,13,5107.00,1241514.00,245.00,242.00,244.00
1933,2013-06-23,15,4187.00,1009597.00,244.00,240.00,242.00
1934,2013-06-20,20,2991.00,732233.00,249.00,240.00,246.00
1935,2013-06-19,8,1785.00,435016.00,245.00,241.00,245.00
1936,2013-06-18,6,1756.00,428364.00,248.00,240.00,244.00
1937,2013-06-17,4,1160.00,285660.00,248.00,244.00,244.00
1938,2013-06-16,3,1510.00,370250.00,248.00,245.00,248.00
1939,2013-06-13,7,3895.00,940259.00,247.00,239.00,247.00
1940,2013-06-12,8,2025.00,495780.00,246.00,244.00,246.00
1941,2013-06-11,4,2021.00,485754.00,248.00,240.00,248.00
1942,2013-06-10,17,5271.00,1291332.00,250.00,244.00,245.00
1943,2013-06-09,13,9566.00,2376180.00,253.00,245.00,250.00
1944,2013-06-06,2,1251.00,307248.00,248.00,245.00,245.00
1945,2013-06-05,10,4414.00,1090211.00,250.00,245.00,248.00
1946,2013-06-04,1,10.00,2550.00,255.00,255.00,255.00
1947,2013-06-03,6,1202.00,298904.00,251.00,247.00,251.00
1948,2013-06-02,46,2762.00,694539.00,252.00,248.00,250.00
1949,2013-05-30,10,3751.00,930022.00,250.00,247.00,248.00
1950,2013-05-28,5,1143.00,286806.00,252.00,250.00,252.00
1951,2013-05-27,16,3107.00,782149.00,255.00,250.00,255.00
1952,2013-05-26,8,1289.00,320018.00,250.00,247.00,250.00
1953,2013-05-23,7,687.00,172087.00,251.00,250.00,251.00
1954,2013-05-22,12,3590.00,904150.00,255.00,249.00,253.00
1955,2013-05-21,18,4080.00,1029960.00,256.00,248.00,254.00
1956,2013-05-20,21,3852.00,951865.00,252.00,241.00,252.00
1957,2013-05-19,42,2687.00,689897.00,264.00,250.00,254.00
1958,2013-05-16,9,1600.00,407200.00,257.00,253.00,254.00
1959,2013-05-15,13,7772.00,1971755.00,261.00,251.00,253.00
1960,2013-05-14,39,6219.00,1566346.00,258.00,250.00,253.00
1961,2013-05-13,20,6064.00,1515175.00,253.00,248.00,250.00
1962,2013-05-12,52,9843.00,2440679.00,262.00,245.00,248.00
1963,2013-05-09,26,4738.00,1193248.00,259.00,248.00,249.00
1964,2013-05-08,10,1550.00,396150.00,262.00,252.00,252.00
1965,2013-05-07,14,4985.00,1276390.00,258.00,249.00,258.00
1966,2013-05-06,16,5220.00,1273475.00,248.00,240.00,245.00
1967,2013-05-05,22,3383.00,857848.00,257.00,250.00,250.00
1968,2013-05-02,23,4017.00,1015028.00,263.00,249.00,250.00
1969,2013-04-30,19,2425.00,626523.00,266.00,257.00,258.00
1970,2013-04-28,18,9601.00,2456174.00,267.00,250.00,261.00
1971,2013-04-25,21,11016.00,2943386.00,272.00,264.00,264.00
1972,2013-04-23,12,4795.00,1287628.00,270.00,265.00,269.00
1973,2013-04-22,37,7921.00,2055932.00,272.00,256.00,262.00
1974,2013-04-21,5,190.00,52650.00,282.00,272.00,277.00
1975,2013-04-18,7,2233.00,611372.00,279.00,272.00,273.00
1976,2013-04-17,5,1184.00,322049.00,279.00,271.00,279.00
1977,2013-04-16,10,3577.00,980371.00,283.00,272.00,281.00
1978,2013-04-15,15,4577.00,1276077.00,282.00,277.00,277.00
1979,2013-04-11,19,5182.00,1435840.00,285.00,274.00,277.00
1980,2013-04-08,18,22410.00,5976381.00,277.00,266.00,266.00
1981,2013-04-07,18,4380.00,1192246.00,275.00,270.00,271.00
1982,2013-04-04,6,2700.00,727100.00,271.00,268.00,271.00
1983,2013-04-03,11,3689.00,1005001.00,274.00,271.00,272.00
1984,2013-04-01,19,8635.00,2262873.00,269.00,255.00,268.00
1985,2013-03-28,36,9092.00,2462371.00,291.00,268.00,270.00
1986,2013-03-27,20,7430.00,2026613.00,284.00,270.00,271.00
1987,2013-03-25,58,22601.00,6099714.00,276.00,267.00,270.00
1988,2013-03-24,25,5653.00,1535954.00,279.00,270.00,270.00
1989,2013-03-21,17,7134.00,1962497.00,278.00,270.00,275.00
1990,2013-03-19,17,19520.00,5387134.00,281.00,275.00,279.00
1991,2013-03-18,26,4825.00,1336466.00,283.00,275.00,280.00
1992,2013-03-17,30,5955.00,1664272.00,290.00,277.00,284.00
1993,2013-03-14,42,13305.00,3895004.00,303.00,287.00,289.00
1994,2013-03-13,33,10454.00,3011127.00,293.00,286.00,293.00
1995,2013-03-11,18,4886.00,1372826.00,285.00,278.00,282.00
1996,2013-03-07,23,7612.00,2137622.00,285.00,280.00,280.00
1997,2013-03-05,17,6059.00,1714745.00,285.00,279.00,285.00
1998,2013-03-04,18,5563.00,1587154.00,289.00,283.00,284.00
1999,2013-03-03,17,4909.00,1406264.00,290.00,282.00,285.00
2000,2013-02-28,36,11138.00,3152287.00,288.00,280.00,285.00
2001,2013-02-27,14,5018.00,1418007.00,288.00,281.00,283.00
2002,2013-02-26,55,20788.00,5918909.00,293.00,280.00,287.00
2003,2013-02-25,19,7808.00,2237101.00,296.00,280.00,288.00
2004,2013-02-24,41,6974.00,1956110.00,289.00,277.00,281.00
2005,2013-02-21,35,12763.00,3618795.00,292.00,277.00,287.00
2006,2013-02-20,30,9220.00,2602270.00,285.00,277.00,282.00
2007,2013-02-19,110,30838.00,9130136.00,312.00,282.00,282.00
2008,2013-02-17,6,1050.00,312000.00,300.00,285.00,300.00
2009,2013-02-14,48,17827.00,5010619.00,284.00,277.00,280.00
2010,2013-02-13,48,9439.00,2613361.00,281.00,269.00,279.00
2011,2013-02-12,59,18322.00,5068949.00,284.00,271.00,284.00
2012,2013-02-10,29,9776.00,2569748.00,269.00,259.00,266.00
